,common_name,scientific_name,Native,visit,year,month,day,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20
SWF-1352,Purple loosestrife,Lythrum salicaria,-3,4,2018,August,23,,1,,,50,,,,25,,,,,25,,1,25,10,,
SWF-1352,Wild parsnip,Pastinaca sativa,-3,4,2018,August,23,,,,,,,1,5,,,,,,,,,,,,
SWF-1352,Canada Thistle,Cirsium arvense,-1,4,2018,August,23,,,,,,,,,,,,,,1,,,,,,
SWF-1352,Lady's thumb,Persicaria maculosa,-1,4,2018,August,23,3,,,,,,,,,,,,,,,25,,,,
SWF-1352,Northern Willow Herb,Epilobium ciliatum,n,4,2018,August,23,,,,,,,,,,,,,,,,,,25,,
SWF-1352,Dock-leaved knotweed,Persicaria lapathifolia,n,4,2018,August,23,3,,,,,,,,,,,,,5,75,5,,,,
SWF-1352,Field bindweed,Convolvulus arvensis,-1,4,2018,August,23,,,,,,5,2,,,,,,,,,,,,,
SWF-1352,Burdoch,Arctium minus,-2,4,2018,August,23,,,,,,,,2,,,,,,,,,,,,
SWF-1352,Chicory,Cichorium intybus,-1,4,2018,August,23,,,,,,,,3,,,,,,,,,,,,
SWF-1352,Bittersweet nightshade,Solanum dulcamara,-2,4,2018,August,23,,,,,,,,,,,,,,1,,,,,,
SWF-1352,Narrow leaved goldenrod,Euthamia graminifolia,n,4,2018,August,23,,10,,,,,,,,,,,,,,,,,,
SWF-1610,No blooming,,,4,2018,August,14,100,100,100,,100,100,,100,100,,100,,100,100,,100,100,100,,
SWF-1610,Trifolium dubium,Trifolium dubium,-1,4,2018,August,14,,,,,,,,,,,,,,,,,,,,
SWF-1610,Lesser stitchwort,Stellaria graminea,-2,4,2018,August,14,,,,,,,,,,,,,,,,,,,,
SWF-1610,Rough bedstraw,Galium asprellum,n,4,2018,August,14,,,,,,,,,,,,,,,,,,,,
SWF-1610,Heal-all,Prunella vulgaris,-1,4,2018,August,14,,,,1,,,,,,,,,,,,,,,,
SWF-1610,White clover,Trifolium repens,-1,4,2018,August,14,,,,,,,,,,,,,,,,,,,,
SWF-1610,Cow vetch,Vicia cracca,-1,4,2018,August,14,,,,,,,,,,1,,,,,,,,,,
SWF-1610,Canada anenome,Anemone canadensis,n,4,2018,August,14,,,,,,,,,,,,,,,,,,,,
SWF-1610,Bladder campion,Silene vulgaris,-1,4,2018,August,14,,,,,,,,,,,,,,,,,,,,
SWF-1610,Red clover,Trifolium pratense,-2,4,2018,August,14,,,,,,,,,,,,,,,,,,,,
SWF-1610,Common chickweed,Stellaria media,-1,4,2018,August,14,,,,,,,,,,,,,,,,,,,,
SWF-1610,Yarrow,Achillea millefolium,-1,4,2018,August,14,,,,,,,,,,,,,,,,,,,,
SWF-1610,Queen anne's lace,Daucus carota,-2,4,2018,August,14,,,,,,,,,,,,,,,,,,,,
SWF-1610,Annual fleabane,Erigeron annuus,n,4,2018,August,14,,,,,,,,,,,,,,,,,,,,
SWF-1610,Lady's sorrel,Oxalis stricta,n,4,2018,August,14,,,,1,,,,,,,,,,,1,,,,,
SWF-1610,Common plantain,Plantago major,-1,4,2018,August,14,,,,,,,1,,,,,,,,,,,,,
SWF-1610,Hop clover,Trifolium dubium,-1,4,2018,August,14,,,,,,,,,,,,1,,,1,,,,2,1
SWF-1809,No blooming,,,4,2018,August,16,100,,,,,,,,100,,,,,,,100,,,,100
SWF-1809,Cow vetch,Vicia cracca,-1,4,2018,August,16,,2,1,,,,,,,,,,,5,,,,,,
SWF-1809,Marsh bedstraw,Galium palustre,n,4,2018,August,16,,,,,,,,,,,,,,,,,,,,
SWF-1809,Lesser stitchwort,Stellaria graminea,-2,4,2018,August,16,,,,,,,,,,,,,,,,,,,,
SWF-1809,Ox-eye daisy,Leucanthemum vulgare,n,4,2018,August,16,,,,,,,,,,,,,,,,,,,,
SWF-1809,Aslike clover,Trifolium hybridum,-1,4,2018,August,16,,,,,,,,,,,,,,,,,,,,
SWF-1809,trifolium dubium,Trifolium dubium,-1,4,2018,August,16,,,,,,,,,,,,,,,,,,,,
SWF-1809,White clover,Trifolium repens,-1,4,2018,August,16,,,,,,,,,,,,1,,,,,,,,
SWF-1809,Red clover,Trifolium pratense,-2,4,2018,August,16,,,,,,,1,2,,,,,,,,,,,,
SWF-1809,White sweet clover,Melilotus albus,-3,4,2018,August,16,,,,,,6,5,,,,,,,,,,,,,
SWF-1809,Annual fleabane,Erigeron annuus,n,4,2018,August,16,,,1,,,,,1,,,,,,,,,,,,
SWF-1809,Queen anne's lace,Daucus carota,-2,4,2018,August,16,,,,,,5,15,5,,,,,,5,,,,10,,
SWF-1809,Yarrow,Achillea millefolium,-1,4,2018,August,16,,,,,,,,,,,,,,,,,,,,
SWF-1809,heal-all,Prunella vulgaris,-1,4,2018,August,16,,,,,,1,,,,,,,,,,,,,,
SWF-1809,Black eyed Susan,Rudbeckia hirta,n,4,2018,August,16,,,,,,,,,,,,,,4,,,,,,
SWF-1809,Purple loosestrife,Lythrum salicaria,-3,4,2018,August,16,,,,,25,,,,,15,3,3,,,,,,,,
SWF-1809,Aster lanceolata,Symphyotrichum lanceolatum,n,4,2018,August,16,,1,,,,,,,,,1,,,,,,,,,
SWF-1809,Canada goldenrod,Solidago canadensis,n,4,2018,August,16,,1,40,75,,5,2,,,,5,5,,6,75,,,15,25,
SWF-1809,Narrow leaved goldenrod,Euthamia graminifolia,n,4,2018,August,16,,,,5,,,,,,,,,,,,,,,,
SWF-1809,Swamp milkweed,Asclepias incarnata,n,4,2018,August,16,,,,,3,,,,,,,,5,,,,1,,,
SWF-1809,Lucerne,Medicago sativa,-1,4,2018,August,16,,,,,,,5,,,,,,,,,,,,,
SWF-1809,Fragrant bedstraw,Galium triflorum,n,4,2018,August,16,,,,,,,,5,,,,,,,,,,5,2,
SWF-1809,Field mint,Mentha arvensis,n,4,2018,August,16,,,,,,,,,,1,,,,,,,5,,,
SWF-1809,St. John's wort,Hypericum perforatum,-3,4,2018,August,16,,,,,,,,,,,,,,,,,,1,,
SWF-1809,Indian mallow,Abutilon theophrasti,-1,4,2018,August,16,,,,,,,,,,,,,,,,,,,1,
SWF-1622,no blooming,,,4,2018,August,20,100,,100,,100,,100,,,,100,,100,,,,,,,
SWF-1622,Bladder campion,Silene vulgaris,-1,4,2018,August,20,,5,,1,,1,,5,,,,,,,,,,,,
SWF-1622,Wormseed mustard,Erysimum cheiranthoides,-1,4,2018,August,20,,,,,,,,,,,,,,,,,,,,
SWF-1622,Bird's-foot trefoil,Lotus corniculatus,-2,4,2018,August,20,,15,,3,,6,,10,,2,,10,,,,6,,1,,
SWF-1622,Hoary alyssum,Berteroa incana,-3,4,2018,August,20,,,,5,,2,,1,,,,,,5,,,,,,
SWF-1622,Queen Annes lace,Daucus carota,-2,4,2018,August,20,,,,5,,,,1,,,,,,,,,,,,
SWF-1622,Erect Cinquefoil,Potentilla erecta,-2,4,2018,August,20,,,,,,,,,,,,,,,,,,,,
SWF-1622,Orange Day Lilly,Hemerocallis fulva,-3,4,2018,August,20,,,,,,,,,,,,,,,,,,,,
SWF-1622,Cow vetch,Vicia cracca,-1,4,2018,August,20,,,,,,,,,,,,,,,,,,,,
SWF-1622,Crown vetch,Securigera varia,-3,4,2018,August,20,,,,,,,,,,,,,,5,,,,,,
SWF-1622,Lady's sorrel,Oxalis stricta,n,4,2018,August,20,,,,,,,,,,,,,,,,5,,,,
SWF-1622,Sweet White Clover,Melilotus albus,-3,4,2018,August,20,,,,,,,,,,,,,,,,,,,,5
SWF-1622,Yarrow,Achillea millefolium,-1,4,2018,August,20,,,,,,,,,,,,,,,,,,,,
SWF-1622,Purple loosestrife,Lythrum salicaria,-3,4,2018,August,20,,,,,,,,,25,,,,,,10,,1,,,
SWF-1622,Field bindweed,Convolvulus arvensis,-1,4,2018,August,20,,,,,,,,,,,,,,,,,,2,,
SWF-1622,Smooth perennial sow thistle,Sonchus arvensis ssp. uliginosus,-1,4,2018,August,20,,,,,,,,,,,,,,,,,,,,5
SWF-1622,Common St. John's Wort,Hypericum perforatum,-3,4,2018,August,20,,,,,,,,,,2,,,,,,,,,,
SWF-1622,Narrow leaved goldenrod,Euthamia graminifolia,n,4,2018,August,20,,,,,,,,,,,,,,3,,,,,,
SWF-1622,Canada goldenrod,Solidago canadensis,n,4,2018,August,20,,,,,,,,,,,,,,,,,,,10,
SWF-1914,No blooming,,,4,2018,August,21,100,,,,100,,,,,,,100,,,,,100,,,
SWF-1914,Ox-eye daisy,Leucanthemum vulgare,n,4,2018,August,21,,,,,,,,,,,,,,,,,,,,
SWF-1914,Cow vetch,Vicia cracca,-1,4,2018,August,21,,,,,,,,5,,,,,,,,,,,,
SWF-1914,Bird's-foot trefoil,Lotus corniculatus,-2,4,2018,August,21,,,,3,,5,40,1,1,,,,,2,,,,,,1
SWF-1914,Common milkweed,Asclepias syriaca,n,4,2018,August,21,,,,,,,,,,,,,,,,,,,,
SWF-1914,Staghorn sumac,Rhus typhina,n,4,2018,August,21,,,,,,,,,,,,,,,,,,,,
SWF-1914,red clover,Trifolium pratense,-2,4,2018,August,21,,,,,,,,,,,,,,,,,,,,
SWF-1914,White clover,Trifolium repens,-1,4,2018,August,21,,,,,,,,,,,,,,,,1,,,2,2
SWF-1914,trifolium dubium,Trifolium dubium,-1,4,2018,August,21,,,,,,,,,,,,,,,,,,,,
SWF-1914,erect Cinquefoil,Potentilla erecta,-2,4,2018,August,21,,,,,,,,,,,,,,,,,,,,
SWF-1914,Annual fleabane,Erigeron annuus,n,4,2018,August,21,,,,,,,,,,,,,,,,,,,,
SWF-1914,Tall buttercup,Ranunculus acris,-2,4,2018,August,21,,,,,,,,,,,,,,,,,,,,
SWF-1914,Lesser stitchwort,Stellaria graminea,-2,4,2018,August,21,,,,,,,,,,,,,,,,,,,,
SWF-1914,White sweet clover,Melilotus albus,-3,4,2018,August,21,,,,,,1,,,,,,,,,,,,,,
SWF-1914,Smooth perennial sow thistle,Sonchus arvensis ssp. uliginosus,-1,4,2018,August,21,,5,5,,,,1,,,,,,,,,,,5,,
SWF-1914,Queen anne's lace,Daucus carota,-2,4,2018,August,21,,,,2,,,,,,1,,,,,,,,,,
SWF-1914,Purple loosestrife,Lythrum salicaria,-3,4,2018,August,21,,,,,,,,,25,,10,,,,,,,,,
SWF-1914,Spiraea alba,Spiraea alba,n,4,2018,August,21,,,,,,,,,,,,,,,,,,,,
SWF-1914,Chicory,Cichorium intybus,-1,4,2018,August,21,,,,,,,,,,,,,,,,,,,,
SWF-1914,heal-all,Prunella vulgaris,-1,4,2018,August,21,,,,,,,,,,,,,,,,,,,3,
SWF-1914,Canada goldenrod,Solidago canadensis,n,4,2018,August,21,,,,15,,10,10,,,,10,,,,,,,,,
SWF-1914,Bull thistle,Cirsium vulgare,-1,4,2018,August,21,,,,,,,,,,1,,,,,,,,,,
SWF-1914,Common linaria,Linaria vulgaris,-1,4,2018,August,21,,,,,,,,,,,,,,,10,,,,,
SWF-1914,Perennial sow thistle,Sonchus arvensis,-1,4,2018,August,21,,,,,,,,,,,,,,1,,,,,,
SWF-1914,Lady's thumb,Persicaria maculosa,-1,4,2018,August,21,,,,,,,,,,,,,5,,,,,,,
